DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
08-OCT-2015,FUTIDX,BANKNIFTY,29-OCT-2015,17550.60
08-OCT-2015,FUTIDX,BANKNIFTY,26-NOV-2015,17648.30
08-OCT-2015,FUTIDX,BANKNIFTY,31-DEC-2015,17741.30
08-OCT-2015,FUTIDX,CNXINFRA,29-OCT-2015,2939.25
08-OCT-2015,FUTIDX,CNXINFRA,26-NOV-2015,2955.80
08-OCT-2015,FUTIDX,CNXINFRA,31-DEC-2015,2976.40
08-OCT-2015,FUTIDX,CNXIT,29-OCT-2015,11704.85
08-OCT-2015,FUTIDX,CNXIT,26-NOV-2015,11783.55
08-OCT-2015,FUTIDX,CNXIT,31-DEC-2015,11865.50
08-OCT-2015,FUTIDX,CNXPSE,29-OCT-2015,3143.65
08-OCT-2015,FUTIDX,CNXPSE,26-NOV-2015,3161.35
08-OCT-2015,FUTIDX,CNXPSE,31-DEC-2015,3183.35
08-OCT-2015,FUTIDX,DJIA,16-OCT-2015,16780.00
08-OCT-2015,FUTIDX,DJIA,20-NOV-2015,16740.00
08-OCT-2015,FUTIDX,DJIA,18-DEC-2015,17152.50
08-OCT-2015,FUTIDX,DJIA,18-MAR-2016,17465.00
08-OCT-2015,FUTIDX,DJIA,17-JUN-2016,17782.50
08-OCT-2015,FUTIDX,DJIA,16-SEP-2016,18105.00
08-OCT-2015,FUTIDX,FTSE100,16-OCT-2015,6347.00
08-OCT-2015,FUTIDX,FTSE100,20-NOV-2015,6391.00
08-OCT-2015,FUTIDX,FTSE100,18-DEC-2015,6427.00
08-OCT-2015,FUTIDX,FTSE100,18-MAR-2016,6543.00
08-OCT-2015,FUTIDX,FTSE100,17-JUN-2016,6662.00
08-OCT-2015,FUTIDX,FTSE100,16-SEP-2016,6784.00
08-OCT-2015,FUTIDX,NFTYMCAP50,29-OCT-2015,3309.15
08-OCT-2015,FUTIDX,NFTYMCAP50,26-NOV-2015,3327.80
08-OCT-2015,FUTIDX,NFTYMCAP50,31-DEC-2015,3350.95
08-OCT-2015,FUTIDX,NIFTY,29-OCT-2015,8157.25
08-OCT-2015,FUTIDX,NIFTY,26-NOV-2015,8195.95
08-OCT-2015,FUTIDX,NIFTY,31-DEC-2015,8236.45
08-OCT-2015,FUTIDX,S&P500,16-OCT-2015,1982.25
08-OCT-2015,FUTIDX,S&P500,20-NOV-2015,2013.00
08-OCT-2015,FUTIDX,S&P500,18-DEC-2015,2024.25
08-OCT-2015,FUTIDX,S&P500,18-MAR-2016,2061.00
08-OCT-2015,FUTIDX,S&P500,17-JUN-2016,2098.50
08-OCT-2015,FUTIDX,S&P500,16-SEP-2016,2136.75
08-OCT-2015,FUTIVX,INDIAVIX,13-OCT-2015,1956.25
08-OCT-2015,FUTIVX,INDIAVIX,20-OCT-2015,1954.00
08-OCT-2015,FUTIVX,INDIAVIX,27-OCT-2015,1957.75
08-OCT-2015,FUTSTK,ABIRLANUVO,29-OCT-2015,2203.85
08-OCT-2015,FUTSTK,ABIRLANUVO,26-NOV-2015,2217.25
08-OCT-2015,FUTSTK,ABIRLANUVO,31-DEC-2015,2232.65
08-OCT-2015,FUTSTK,ACC,29-OCT-2015,1363.00
08-OCT-2015,FUTSTK,ACC,26-NOV-2015,1370.75
08-OCT-2015,FUTSTK,ACC,31-DEC-2015,1378.95
08-OCT-2015,FUTSTK,ADANIENT,29-OCT-2015,84.65
08-OCT-2015,FUTSTK,ADANIENT,26-NOV-2015,85.05
08-OCT-2015,FUTSTK,ADANIENT,31-DEC-2015,85.60
08-OCT-2015,FUTSTK,ADANIPORTS,29-OCT-2015,321.30
08-OCT-2015,FUTSTK,ADANIPORTS,26-NOV-2015,322.45
08-OCT-2015,FUTSTK,ADANIPORTS,31-DEC-2015,326.15
08-OCT-2015,FUTSTK,ADANIPOWER,29-OCT-2015,26.45
08-OCT-2015,FUTSTK,ADANIPOWER,26-NOV-2015,26.60
08-OCT-2015,FUTSTK,ADANIPOWER,31-DEC-2015,26.75
08-OCT-2015,FUTSTK,AJANTPHARM,29-OCT-2015,1500.60
08-OCT-2015,FUTSTK,AJANTPHARM,26-NOV-2015,1513.40
08-OCT-2015,FUTSTK,AJANTPHARM,31-DEC-2015,1523.90
08-OCT-2015,FUTSTK,ALBK,29-OCT-2015,78.35
08-OCT-2015,FUTSTK,ALBK,26-NOV-2015,78.65
08-OCT-2015,FUTSTK,ALBK,31-DEC-2015,79.20
08-OCT-2015,FUTSTK,AMARAJABAT,29-OCT-2015,1014.65
08-OCT-2015,FUTSTK,AMARAJABAT,26-NOV-2015,1018.75
08-OCT-2015,FUTSTK,AMARAJABAT,31-DEC-2015,1025.85
08-OCT-2015,FUTSTK,AMBUJACEM,29-OCT-2015,210.90
08-OCT-2015,FUTSTK,AMBUJACEM,26-NOV-2015,211.95
08-OCT-2015,FUTSTK,AMBUJACEM,31-DEC-2015,213.45
08-OCT-2015,FUTSTK,AMTEKAUTO,29-OCT-2015,44.95
08-OCT-2015,FUTSTK,ANDHRABANK,29-OCT-2015,69.10
08-OCT-2015,FUTSTK,ANDHRABANK,26-NOV-2015,69.55
08-OCT-2015,FUTSTK,ANDHRABANK,31-DEC-2015,69.90
08-OCT-2015,FUTSTK,APOLLOHOSP,29-OCT-2015,1455.95
08-OCT-2015,FUTSTK,APOLLOHOSP,26-NOV-2015,1462.25
08-OCT-2015,FUTSTK,APOLLOHOSP,31-DEC-2015,1472.40
08-OCT-2015,FUTSTK,APOLLOTYRE,29-OCT-2015,194.50
08-OCT-2015,FUTSTK,APOLLOTYRE,26-NOV-2015,194.90
08-OCT-2015,FUTSTK,APOLLOTYRE,31-DEC-2015,196.50
08-OCT-2015,FUTSTK,ARVIND,29-OCT-2015,287.50
08-OCT-2015,FUTSTK,ARVIND,26-NOV-2015,288.80
08-OCT-2015,FUTSTK,ARVIND,31-DEC-2015,291.30
08-OCT-2015,FUTSTK,ASHOKLEY,29-OCT-2015,92.20
08-OCT-2015,FUTSTK,ASHOKLEY,26-NOV-2015,92.60
08-OCT-2015,FUTSTK,ASHOKLEY,31-DEC-2015,93.20
08-OCT-2015,FUTSTK,ASIANPAINT,29-OCT-2015,875.05
08-OCT-2015,FUTSTK,ASIANPAINT,26-NOV-2015,877.70
08-OCT-2015,FUTSTK,ASIANPAINT,31-DEC-2015,888.85
08-OCT-2015,FUTSTK,AUROPHARMA,29-OCT-2015,755.35
08-OCT-2015,FUTSTK,AUROPHARMA,26-NOV-2015,758.20
08-OCT-2015,FUTSTK,AUROPHARMA,31-DEC-2015,763.15
08-OCT-2015,FUTSTK,AXISBANK,29-OCT-2015,493.95
08-OCT-2015,FUTSTK,AXISBANK,26-NOV-2015,496.75
08-OCT-2015,FUTSTK,AXISBANK,31-DEC-2015,499.75
08-OCT-2015,FUTSTK,BAJAJ-AUTO,29-OCT-2015,2445.15
08-OCT-2015,FUTSTK,BAJAJ-AUTO,26-NOV-2015,2454.65
08-OCT-2015,FUTSTK,BAJAJ-AUTO,31-DEC-2015,2471.70
08-OCT-2015,FUTSTK,BAJFINANCE,29-OCT-2015,5066.00
08-OCT-2015,FUTSTK,BAJFINANCE,26-NOV-2015,5090.65
08-OCT-2015,FUTSTK,BAJFINANCE,31-DEC-2015,5126.05
08-OCT-2015,FUTSTK,BANKBARODA,29-OCT-2015,186.85
08-OCT-2015,FUTSTK,BANKBARODA,26-NOV-2015,187.55
08-OCT-2015,FUTSTK,BANKBARODA,31-DEC-2015,189.05
08-OCT-2015,FUTSTK,BANKINDIA,29-OCT-2015,146.10
08-OCT-2015,FUTSTK,BANKINDIA,26-NOV-2015,146.55
08-OCT-2015,FUTSTK,BANKINDIA,31-DEC-2015,147.95
08-OCT-2015,FUTSTK,BATAINDIA,29-OCT-2015,549.55
08-OCT-2015,FUTSTK,BATAINDIA,26-NOV-2015,558.20
08-OCT-2015,FUTSTK,BATAINDIA,31-DEC-2015,562.10
08-OCT-2015,FUTSTK,BEL,29-OCT-2015,1191.25
08-OCT-2015,FUTSTK,BEL,26-NOV-2015,1193.40
08-OCT-2015,FUTSTK,BEL,31-DEC-2015,1223.50
08-OCT-2015,FUTSTK,BEML,29-OCT-2015,1265.45
08-OCT-2015,FUTSTK,BEML,26-NOV-2015,1276.95
08-OCT-2015,FUTSTK,BEML,31-DEC-2015,1281.55
08-OCT-2015,FUTSTK,BHARATFORG,29-OCT-2015,934.40
08-OCT-2015,FUTSTK,BHARATFORG,26-NOV-2015,939.05
08-OCT-2015,FUTSTK,BHARATFORG,31-DEC-2015,946.15
08-OCT-2015,FUTSTK,BHARTIARTL,29-OCT-2015,343.95
08-OCT-2015,FUTSTK,BHARTIARTL,26-NOV-2015,345.95
08-OCT-2015,FUTSTK,BHARTIARTL,31-DEC-2015,347.30
08-OCT-2015,FUTSTK,BHEL,29-OCT-2015,204.70
08-OCT-2015,FUTSTK,BHEL,26-NOV-2015,204.05
08-OCT-2015,FUTSTK,BHEL,31-DEC-2015,207.25
08-OCT-2015,FUTSTK,BIOCON,29-OCT-2015,444.50
08-OCT-2015,FUTSTK,BIOCON,26-NOV-2015,447.50
08-OCT-2015,FUTSTK,BIOCON,31-DEC-2015,450.95
08-OCT-2015,FUTSTK,BOSCHLTD,29-OCT-2015,21437.45
08-OCT-2015,FUTSTK,BOSCHLTD,26-NOV-2015,21557.40
08-OCT-2015,FUTSTK,BOSCHLTD,31-DEC-2015,21725.70
08-OCT-2015,FUTSTK,BPCL,29-OCT-2015,859.95
08-OCT-2015,FUTSTK,BPCL,26-NOV-2015,863.30
08-OCT-2015,FUTSTK,BPCL,31-DEC-2015,869.30
08-OCT-2015,FUTSTK,BRITANNIA,29-OCT-2015,3276.60
08-OCT-2015,FUTSTK,BRITANNIA,26-NOV-2015,3290.90
08-OCT-2015,FUTSTK,BRITANNIA,31-DEC-2015,3321.60
08-OCT-2015,FUTSTK,CADILAHC,29-OCT-2015,411.80
08-OCT-2015,FUTSTK,CADILAHC,26-NOV-2015,414.00
08-OCT-2015,FUTSTK,CADILAHC,31-DEC-2015,416.20
08-OCT-2015,FUTSTK,CAIRN,29-OCT-2015,167.95
08-OCT-2015,FUTSTK,CAIRN,26-NOV-2015,167.90
08-OCT-2015,FUTSTK,CAIRN,31-DEC-2015,171.50
08-OCT-2015,FUTSTK,CANBK,29-OCT-2015,299.35
08-OCT-2015,FUTSTK,CANBK,26-NOV-2015,300.40
08-OCT-2015,FUTSTK,CANBK,31-DEC-2015,300.30
08-OCT-2015,FUTSTK,CASTROLIND,29-OCT-2015,452.45
08-OCT-2015,FUTSTK,CASTROLIND,26-NOV-2015,455.00
08-OCT-2015,FUTSTK,CASTROLIND,31-DEC-2015,457.60
08-OCT-2015,FUTSTK,CEATLTD,29-OCT-2015,1270.70
08-OCT-2015,FUTSTK,CEATLTD,26-NOV-2015,1278.05
08-OCT-2015,FUTSTK,CEATLTD,31-DEC-2015,1286.95
08-OCT-2015,FUTSTK,CENTURYTEX,29-OCT-2015,517.75
08-OCT-2015,FUTSTK,CENTURYTEX,26-NOV-2015,521.05
08-OCT-2015,FUTSTK,CENTURYTEX,31-DEC-2015,525.80
08-OCT-2015,FUTSTK,CESC,29-OCT-2015,566.05
08-OCT-2015,FUTSTK,CESC,26-NOV-2015,569.65
08-OCT-2015,FUTSTK,CESC,31-DEC-2015,573.65
08-OCT-2015,FUTSTK,CIPLA,29-OCT-2015,680.55
08-OCT-2015,FUTSTK,CIPLA,26-NOV-2015,683.70
08-OCT-2015,FUTSTK,CIPLA,31-DEC-2015,691.70
08-OCT-2015,FUTSTK,COALINDIA,29-OCT-2015,347.15
08-OCT-2015,FUTSTK,COALINDIA,26-NOV-2015,348.95
08-OCT-2015,FUTSTK,COALINDIA,31-DEC-2015,352.05
08-OCT-2015,FUTSTK,COLPAL,29-OCT-2015,927.60
08-OCT-2015,FUTSTK,COLPAL,26-NOV-2015,929.95
08-OCT-2015,FUTSTK,COLPAL,31-DEC-2015,942.90
08-OCT-2015,FUTSTK,CROMPGREAV,29-OCT-2015,178.80
08-OCT-2015,FUTSTK,CROMPGREAV,26-NOV-2015,178.40
08-OCT-2015,FUTSTK,CROMPGREAV,31-DEC-2015,182.85
08-OCT-2015,FUTSTK,DABUR,29-OCT-2015,278.70
08-OCT-2015,FUTSTK,DABUR,26-NOV-2015,280.25
08-OCT-2015,FUTSTK,DABUR,31-DEC-2015,282.50
08-OCT-2015,FUTSTK,DHFL,29-OCT-2015,222.50
08-OCT-2015,FUTSTK,DHFL,26-NOV-2015,223.25
08-OCT-2015,FUTSTK,DHFL,31-DEC-2015,225.85
08-OCT-2015,FUTSTK,DISHTV,29-OCT-2015,106.65
08-OCT-2015,FUTSTK,DISHTV,26-NOV-2015,107.20
08-OCT-2015,FUTSTK,DISHTV,31-DEC-2015,107.80
08-OCT-2015,FUTSTK,DIVISLAB,29-OCT-2015,1095.85
08-OCT-2015,FUTSTK,DIVISLAB,26-NOV-2015,1104.00
08-OCT-2015,FUTSTK,DIVISLAB,31-DEC-2015,1107.80
08-OCT-2015,FUTSTK,DLF,29-OCT-2015,138.70
08-OCT-2015,FUTSTK,DLF,26-NOV-2015,138.50
08-OCT-2015,FUTSTK,DLF,31-DEC-2015,141.00
08-OCT-2015,FUTSTK,DRREDDY,29-OCT-2015,4236.20
08-OCT-2015,FUTSTK,DRREDDY,26-NOV-2015,4256.90
08-OCT-2015,FUTSTK,DRREDDY,31-DEC-2015,4296.10
08-OCT-2015,FUTSTK,EICHERMOT,29-OCT-2015,18738.90
08-OCT-2015,FUTSTK,EICHERMOT,26-NOV-2015,18855.50
08-OCT-2015,FUTSTK,EICHERMOT,31-DEC-2015,18979.50
08-OCT-2015,FUTSTK,ENGINERSIN,29-OCT-2015,196.70
08-OCT-2015,FUTSTK,ENGINERSIN,26-NOV-2015,198.60
08-OCT-2015,FUTSTK,ENGINERSIN,31-DEC-2015,199.95
08-OCT-2015,FUTSTK,EXIDEIND,29-OCT-2015,155.55
08-OCT-2015,FUTSTK,EXIDEIND,26-NOV-2015,157.35
08-OCT-2015,FUTSTK,EXIDEIND,31-DEC-2015,158.45
08-OCT-2015,FUTSTK,FEDERALBNK,29-OCT-2015,64.85
08-OCT-2015,FUTSTK,FEDERALBNK,26-NOV-2015,65.25
08-OCT-2015,FUTSTK,FEDERALBNK,31-DEC-2015,65.60
08-OCT-2015,FUTSTK,GAIL,29-OCT-2015,306.15
08-OCT-2015,FUTSTK,GAIL,26-NOV-2015,305.75
08-OCT-2015,FUTSTK,GAIL,31-DEC-2015,310.30
08-OCT-2015,FUTSTK,GLENMARK,29-OCT-2015,996.00
08-OCT-2015,FUTSTK,GLENMARK,26-NOV-2015,1001.85
08-OCT-2015,FUTSTK,GLENMARK,31-DEC-2015,1007.05
08-OCT-2015,FUTSTK,GMRINFRA,29-OCT-2015,14.05
08-OCT-2015,FUTSTK,GMRINFRA,26-NOV-2015,13.95
08-OCT-2015,FUTSTK,GMRINFRA,31-DEC-2015,14.20
08-OCT-2015,FUTSTK,GODREJIND,29-OCT-2015,351.35
08-OCT-2015,FUTSTK,GODREJIND,26-NOV-2015,347.00
08-OCT-2015,FUTSTK,GODREJIND,31-DEC-2015,365.25
08-OCT-2015,FUTSTK,GRASIM,29-OCT-2015,3652.50
08-OCT-2015,FUTSTK,GRASIM,26-NOV-2015,3670.80
08-OCT-2015,FUTSTK,GRASIM,31-DEC-2015,3715.50
08-OCT-2015,FUTSTK,HAVELLS,29-OCT-2015,256.45
08-OCT-2015,FUTSTK,HAVELLS,26-NOV-2015,257.25
08-OCT-2015,FUTSTK,HAVELLS,31-DEC-2015,259.80
08-OCT-2015,FUTSTK,HCLTECH,29-OCT-2015,828.75
08-OCT-2015,FUTSTK,HCLTECH,26-NOV-2015,832.30
08-OCT-2015,FUTSTK,HCLTECH,31-DEC-2015,842.10
08-OCT-2015,FUTSTK,HDFC,29-OCT-2015,1282.85
08-OCT-2015,FUTSTK,HDFC,26-NOV-2015,1290.10
08-OCT-2015,FUTSTK,HDFC,31-DEC-2015,1299.55
08-OCT-2015,FUTSTK,HDFCBANK,29-OCT-2015,1089.45
08-OCT-2015,FUTSTK,HDFCBANK,26-NOV-2015,1096.35
08-OCT-2015,FUTSTK,HDFCBANK,31-DEC-2015,1101.30
08-OCT-2015,FUTSTK,HDIL,29-OCT-2015,73.70
08-OCT-2015,FUTSTK,HDIL,26-NOV-2015,74.20
08-OCT-2015,FUTSTK,HDIL,31-DEC-2015,74.75
08-OCT-2015,FUTSTK,HEROMOTOCO,29-OCT-2015,2551.85
08-OCT-2015,FUTSTK,HEROMOTOCO,26-NOV-2015,2565.90
08-OCT-2015,FUTSTK,HEROMOTOCO,31-DEC-2015,2584.25
08-OCT-2015,FUTSTK,HEXAWARE,29-OCT-2015,252.60
08-OCT-2015,FUTSTK,HEXAWARE,26-NOV-2015,254.65
08-OCT-2015,FUTSTK,HEXAWARE,31-DEC-2015,256.40
08-OCT-2015,FUTSTK,HINDALCO,29-OCT-2015,82.75
08-OCT-2015,FUTSTK,HINDALCO,26-NOV-2015,83.10
08-OCT-2015,FUTSTK,HINDALCO,31-DEC-2015,83.75
08-OCT-2015,FUTSTK,HINDPETRO,29-OCT-2015,792.15
08-OCT-2015,FUTSTK,HINDPETRO,26-NOV-2015,797.95
08-OCT-2015,FUTSTK,HINDPETRO,31-DEC-2015,802.70
08-OCT-2015,FUTSTK,HINDUNILVR,29-OCT-2015,819.85
08-OCT-2015,FUTSTK,HINDUNILVR,26-NOV-2015,825.00
08-OCT-2015,FUTSTK,HINDUNILVR,31-DEC-2015,835.70
08-OCT-2015,FUTSTK,HINDZINC,29-OCT-2015,144.50
08-OCT-2015,FUTSTK,HINDZINC,26-NOV-2015,144.10
08-OCT-2015,FUTSTK,HINDZINC,31-DEC-2015,147.40
08-OCT-2015,FUTSTK,IBREALEST,29-OCT-2015,68.35
08-OCT-2015,FUTSTK,IBREALEST,26-NOV-2015,68.65
08-OCT-2015,FUTSTK,IBREALEST,31-DEC-2015,69.10
08-OCT-2015,FUTSTK,IBULHSGFIN,29-OCT-2015,757.30
08-OCT-2015,FUTSTK,IBULHSGFIN,26-NOV-2015,758.00
08-OCT-2015,FUTSTK,IBULHSGFIN,31-DEC-2015,767.30
08-OCT-2015,FUTSTK,ICICIBANK,29-OCT-2015,279.10
08-OCT-2015,FUTSTK,ICICIBANK,26-NOV-2015,280.70
08-OCT-2015,FUTSTK,ICICIBANK,31-DEC-2015,283.15
08-OCT-2015,FUTSTK,IDBI,29-OCT-2015,79.90
08-OCT-2015,FUTSTK,IDBI,26-NOV-2015,80.25
08-OCT-2015,FUTSTK,IDBI,31-DEC-2015,80.80
08-OCT-2015,FUTSTK,IDEA,29-OCT-2015,157.20
08-OCT-2015,FUTSTK,IDEA,26-NOV-2015,157.95
08-OCT-2015,FUTSTK,IDEA,31-DEC-2015,159.55
08-OCT-2015,FUTSTK,IDFC,29-OCT-2015,62.90
08-OCT-2015,FUTSTK,IDFC,26-NOV-2015,63.20
08-OCT-2015,FUTSTK,IDFC,31-DEC-2015,63.60
08-OCT-2015,FUTSTK,IFCI,29-OCT-2015,21.85
08-OCT-2015,FUTSTK,IFCI,26-NOV-2015,21.95
08-OCT-2015,FUTSTK,IFCI,31-DEC-2015,22.10
08-OCT-2015,FUTSTK,IGL,29-OCT-2015,467.20
08-OCT-2015,FUTSTK,IGL,26-NOV-2015,469.65
08-OCT-2015,FUTSTK,IGL,31-DEC-2015,472.90
08-OCT-2015,FUTSTK,INDIACEM,29-OCT-2015,79.05
08-OCT-2015,FUTSTK,INDIACEM,26-NOV-2015,79.80
08-OCT-2015,FUTSTK,INDIACEM,31-DEC-2015,80.00
08-OCT-2015,FUTSTK,INDUSINDBK,29-OCT-2015,949.85
08-OCT-2015,FUTSTK,INDUSINDBK,26-NOV-2015,952.15
08-OCT-2015,FUTSTK,INDUSINDBK,31-DEC-2015,960.65
08-OCT-2015,FUTSTK,INFRATEL,29-OCT-2015,412.45
08-OCT-2015,FUTSTK,INFRATEL,26-NOV-2015,414.05
08-OCT-2015,FUTSTK,INFRATEL,31-DEC-2015,416.95
08-OCT-2015,FUTSTK,INFY,29-OCT-2015,1130.40
08-OCT-2015,FUTSTK,INFY,26-NOV-2015,1134.45
08-OCT-2015,FUTSTK,INFY,31-DEC-2015,1151.15
08-OCT-2015,FUTSTK,IOB,29-OCT-2015,37.55
08-OCT-2015,FUTSTK,IOB,26-NOV-2015,38.05
08-OCT-2015,FUTSTK,IOB,31-DEC-2015,38.30
08-OCT-2015,FUTSTK,IOC,29-OCT-2015,400.80
08-OCT-2015,FUTSTK,IOC,26-NOV-2015,403.80
08-OCT-2015,FUTSTK,IOC,31-DEC-2015,406.65
08-OCT-2015,FUTSTK,IRB,29-OCT-2015,251.35
08-OCT-2015,FUTSTK,IRB,26-NOV-2015,252.15
08-OCT-2015,FUTSTK,IRB,31-DEC-2015,256.15
08-OCT-2015,FUTSTK,ITC,29-OCT-2015,340.85
08-OCT-2015,FUTSTK,ITC,26-NOV-2015,342.80
08-OCT-2015,FUTSTK,ITC,31-DEC-2015,344.80
08-OCT-2015,FUTSTK,JINDALSTEL,29-OCT-2015,70.70
08-OCT-2015,FUTSTK,JINDALSTEL,26-NOV-2015,71.20
08-OCT-2015,FUTSTK,JINDALSTEL,31-DEC-2015,71.45
08-OCT-2015,FUTSTK,JISLJALEQS,29-OCT-2015,63.90
08-OCT-2015,FUTSTK,JISLJALEQS,26-NOV-2015,64.20
08-OCT-2015,FUTSTK,JISLJALEQS,31-DEC-2015,64.60
08-OCT-2015,FUTSTK,JPASSOCIAT,29-OCT-2015,12.75
08-OCT-2015,FUTSTK,JPASSOCIAT,26-NOV-2015,12.85
08-OCT-2015,FUTSTK,JPASSOCIAT,31-DEC-2015,12.90
08-OCT-2015,FUTSTK,JSWENERGY,29-OCT-2015,89.60
08-OCT-2015,FUTSTK,JSWENERGY,26-NOV-2015,90.10
08-OCT-2015,FUTSTK,JSWENERGY,31-DEC-2015,90.55
08-OCT-2015,FUTSTK,JSWSTEEL,29-OCT-2015,918.80
08-OCT-2015,FUTSTK,JSWSTEEL,26-NOV-2015,921.05
08-OCT-2015,FUTSTK,JSWSTEEL,31-DEC-2015,928.85
08-OCT-2015,FUTSTK,JUBLFOOD,29-OCT-2015,1558.25
08-OCT-2015,FUTSTK,JUBLFOOD,26-NOV-2015,1574.15
08-OCT-2015,FUTSTK,JUBLFOOD,31-DEC-2015,1585.15
08-OCT-2015,FUTSTK,JUSTDIAL,29-OCT-2015,993.10
08-OCT-2015,FUTSTK,JUSTDIAL,26-NOV-2015,981.40
08-OCT-2015,FUTSTK,JUSTDIAL,31-DEC-2015,1039.95
08-OCT-2015,FUTSTK,KOTAKBANK,29-OCT-2015,655.50
08-OCT-2015,FUTSTK,KOTAKBANK,26-NOV-2015,659.80
08-OCT-2015,FUTSTK,KOTAKBANK,31-DEC-2015,664.60
08-OCT-2015,FUTSTK,KSCL,29-OCT-2015,467.25
08-OCT-2015,FUTSTK,KSCL,26-NOV-2015,470.00
08-OCT-2015,FUTSTK,KSCL,31-DEC-2015,473.30
08-OCT-2015,FUTSTK,KTKBANK,29-OCT-2015,130.20
08-OCT-2015,FUTSTK,KTKBANK,26-NOV-2015,131.25
