DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
08-OCT-2015,FUTSTK,KTKBANK,31-DEC-2015,132.20
08-OCT-2015,FUTSTK,L&TFH,29-OCT-2015,68.25
08-OCT-2015,FUTSTK,L&TFH,26-NOV-2015,68.80
08-OCT-2015,FUTSTK,L&TFH,31-DEC-2015,69.25
08-OCT-2015,FUTSTK,LICHSGFIN,29-OCT-2015,477.65
08-OCT-2015,FUTSTK,LICHSGFIN,26-NOV-2015,480.45
08-OCT-2015,FUTSTK,LICHSGFIN,31-DEC-2015,483.10
08-OCT-2015,FUTSTK,LT,29-OCT-2015,1540.15
08-OCT-2015,FUTSTK,LT,26-NOV-2015,1547.95
08-OCT-2015,FUTSTK,LT,31-DEC-2015,1559.45
08-OCT-2015,FUTSTK,LUPIN,29-OCT-2015,2055.05
08-OCT-2015,FUTSTK,LUPIN,26-NOV-2015,2067.10
08-OCT-2015,FUTSTK,LUPIN,31-DEC-2015,2078.70
08-OCT-2015,FUTSTK,M&M,29-OCT-2015,1272.05
08-OCT-2015,FUTSTK,M&M,26-NOV-2015,1279.00
08-OCT-2015,FUTSTK,M&M,31-DEC-2015,1294.00
08-OCT-2015,FUTSTK,M&MFIN,29-OCT-2015,234.60
08-OCT-2015,FUTSTK,M&MFIN,26-NOV-2015,235.45
08-OCT-2015,FUTSTK,M&MFIN,31-DEC-2015,239.20
08-OCT-2015,FUTSTK,MARICO,29-OCT-2015,403.65
08-OCT-2015,FUTSTK,MARICO,26-NOV-2015,405.70
08-OCT-2015,FUTSTK,MARICO,31-DEC-2015,408.50
08-OCT-2015,FUTSTK,MARUTI,29-OCT-2015,4377.80
08-OCT-2015,FUTSTK,MARUTI,26-NOV-2015,4399.20
08-OCT-2015,FUTSTK,MARUTI,31-DEC-2015,4426.80
08-OCT-2015,FUTSTK,MCLEODRUSS,29-OCT-2015,173.60
08-OCT-2015,FUTSTK,MCLEODRUSS,26-NOV-2015,174.50
08-OCT-2015,FUTSTK,MCLEODRUSS,31-DEC-2015,175.70
08-OCT-2015,FUTSTK,MINDTREE,29-OCT-2015,1468.30
08-OCT-2015,FUTSTK,MINDTREE,26-NOV-2015,1477.00
08-OCT-2015,FUTSTK,MINDTREE,31-DEC-2015,1486.80
08-OCT-2015,FUTSTK,MOTHERSUMI,29-OCT-2015,239.40
08-OCT-2015,FUTSTK,MOTHERSUMI,26-NOV-2015,241.15
08-OCT-2015,FUTSTK,MOTHERSUMI,31-DEC-2015,242.30
08-OCT-2015,FUTSTK,MRF,29-OCT-2015,42031.85
08-OCT-2015,FUTSTK,MRF,26-NOV-2015,42197.25
08-OCT-2015,FUTSTK,MRF,31-DEC-2015,42598.85
08-OCT-2015,FUTSTK,NCC,29-OCT-2015,75.75
08-OCT-2015,FUTSTK,NCC,26-NOV-2015,76.05
08-OCT-2015,FUTSTK,NCC,31-DEC-2015,76.60
08-OCT-2015,FUTSTK,NHPC,29-OCT-2015,17.20
08-OCT-2015,FUTSTK,NHPC,26-NOV-2015,17.35
08-OCT-2015,FUTSTK,NHPC,31-DEC-2015,17.45
08-OCT-2015,FUTSTK,NMDC,29-OCT-2015,93.60
08-OCT-2015,FUTSTK,NMDC,26-NOV-2015,92.40
08-OCT-2015,FUTSTK,NMDC,31-DEC-2015,97.15
08-OCT-2015,FUTSTK,NTPC,29-OCT-2015,126.65
08-OCT-2015,FUTSTK,NTPC,26-NOV-2015,127.10
08-OCT-2015,FUTSTK,NTPC,31-DEC-2015,128.15
08-OCT-2015,FUTSTK,OFSS,29-OCT-2015,4030.50
08-OCT-2015,FUTSTK,OFSS,26-NOV-2015,4045.85
08-OCT-2015,FUTSTK,OFSS,31-DEC-2015,4074.00
08-OCT-2015,FUTSTK,OIL,29-OCT-2015,464.20
08-OCT-2015,FUTSTK,OIL,26-NOV-2015,467.95
08-OCT-2015,FUTSTK,OIL,31-DEC-2015,471.20
08-OCT-2015,FUTSTK,ONGC,29-OCT-2015,257.75
08-OCT-2015,FUTSTK,ONGC,26-NOV-2015,258.75
08-OCT-2015,FUTSTK,ONGC,31-DEC-2015,262.00
08-OCT-2015,FUTSTK,ORIENTBANK,29-OCT-2015,145.50
08-OCT-2015,FUTSTK,ORIENTBANK,26-NOV-2015,146.00
08-OCT-2015,FUTSTK,ORIENTBANK,31-DEC-2015,147.40
08-OCT-2015,FUTSTK,PAGEIND,29-OCT-2015,14281.65
08-OCT-2015,FUTSTK,PAGEIND,26-NOV-2015,14394.65
08-OCT-2015,FUTSTK,PAGEIND,31-DEC-2015,14494.80
08-OCT-2015,FUTSTK,PETRONET,29-OCT-2015,181.60
08-OCT-2015,FUTSTK,PETRONET,26-NOV-2015,183.70
08-OCT-2015,FUTSTK,PETRONET,31-DEC-2015,184.95
08-OCT-2015,FUTSTK,PFC,29-OCT-2015,236.40
08-OCT-2015,FUTSTK,PFC,26-NOV-2015,237.65
08-OCT-2015,FUTSTK,PFC,31-DEC-2015,239.15
08-OCT-2015,FUTSTK,PIDILITIND,29-OCT-2015,576.85
08-OCT-2015,FUTSTK,PIDILITIND,26-NOV-2015,580.55
08-OCT-2015,FUTSTK,PIDILITIND,31-DEC-2015,584.55
08-OCT-2015,FUTSTK,PNB,29-OCT-2015,139.80
08-OCT-2015,FUTSTK,PNB,26-NOV-2015,140.25
08-OCT-2015,FUTSTK,PNB,31-DEC-2015,141.40
08-OCT-2015,FUTSTK,POWERGRID,29-OCT-2015,132.95
08-OCT-2015,FUTSTK,POWERGRID,26-NOV-2015,133.45
08-OCT-2015,FUTSTK,POWERGRID,31-DEC-2015,134.70
08-OCT-2015,FUTSTK,PTC,29-OCT-2015,64.50
08-OCT-2015,FUTSTK,PTC,26-NOV-2015,65.25
08-OCT-2015,FUTSTK,PTC,31-DEC-2015,65.70
08-OCT-2015,FUTSTK,RCOM,29-OCT-2015,76.30
08-OCT-2015,FUTSTK,RCOM,26-NOV-2015,76.60
08-OCT-2015,FUTSTK,RCOM,31-DEC-2015,77.50
08-OCT-2015,FUTSTK,RECLTD,29-OCT-2015,269.60
08-OCT-2015,FUTSTK,RECLTD,26-NOV-2015,271.10
08-OCT-2015,FUTSTK,RECLTD,31-DEC-2015,272.50
08-OCT-2015,FUTSTK,RELCAPITAL,29-OCT-2015,381.60
08-OCT-2015,FUTSTK,RELCAPITAL,26-NOV-2015,384.25
08-OCT-2015,FUTSTK,RELCAPITAL,31-DEC-2015,386.30
08-OCT-2015,FUTSTK,RELIANCE,29-OCT-2015,893.00
08-OCT-2015,FUTSTK,RELIANCE,26-NOV-2015,897.95
08-OCT-2015,FUTSTK,RELIANCE,31-DEC-2015,903.35
08-OCT-2015,FUTSTK,RELINFRA,29-OCT-2015,365.50
08-OCT-2015,FUTSTK,RELINFRA,26-NOV-2015,365.45
08-OCT-2015,FUTSTK,RELINFRA,31-DEC-2015,371.50
08-OCT-2015,FUTSTK,RPOWER,29-OCT-2015,46.40
08-OCT-2015,FUTSTK,RPOWER,26-NOV-2015,46.70
08-OCT-2015,FUTSTK,RPOWER,31-DEC-2015,47.00
08-OCT-2015,FUTSTK,SAIL,29-OCT-2015,54.45
08-OCT-2015,FUTSTK,SAIL,26-NOV-2015,53.55
08-OCT-2015,FUTSTK,SAIL,31-DEC-2015,55.70
08-OCT-2015,FUTSTK,SBIN,29-OCT-2015,243.75
08-OCT-2015,FUTSTK,SBIN,26-NOV-2015,245.05
08-OCT-2015,FUTSTK,SBIN,31-DEC-2015,247.40
08-OCT-2015,FUTSTK,SIEMENS,29-OCT-2015,1347.45
08-OCT-2015,FUTSTK,SIEMENS,26-NOV-2015,1358.35
08-OCT-2015,FUTSTK,SIEMENS,31-DEC-2015,1367.80
08-OCT-2015,FUTSTK,SKSMICRO,29-OCT-2015,438.05
08-OCT-2015,FUTSTK,SKSMICRO,26-NOV-2015,439.95
08-OCT-2015,FUTSTK,SKSMICRO,31-DEC-2015,444.55
08-OCT-2015,FUTSTK,SOUTHBANK,29-OCT-2015,22.55
08-OCT-2015,FUTSTK,SOUTHBANK,26-NOV-2015,22.75
08-OCT-2015,FUTSTK,SOUTHBANK,31-DEC-2015,22.90
08-OCT-2015,FUTSTK,SRF,29-OCT-2015,1234.10
08-OCT-2015,FUTSTK,SRF,26-NOV-2015,1242.15
08-OCT-2015,FUTSTK,SRF,31-DEC-2015,1250.80
08-OCT-2015,FUTSTK,SRTRANSFIN,29-OCT-2015,947.80
08-OCT-2015,FUTSTK,SRTRANSFIN,26-NOV-2015,953.05
08-OCT-2015,FUTSTK,SRTRANSFIN,31-DEC-2015,964.80
08-OCT-2015,FUTSTK,STAR,29-OCT-2015,1251.35
08-OCT-2015,FUTSTK,STAR,26-NOV-2015,1262.20
08-OCT-2015,FUTSTK,STAR,31-DEC-2015,1265.70
08-OCT-2015,FUTSTK,SUNPHARMA,29-OCT-2015,916.35
08-OCT-2015,FUTSTK,SUNPHARMA,26-NOV-2015,921.45
08-OCT-2015,FUTSTK,SUNPHARMA,31-DEC-2015,924.00
08-OCT-2015,FUTSTK,SUNTV,29-OCT-2015,357.60
08-OCT-2015,FUTSTK,SUNTV,26-NOV-2015,359.75
08-OCT-2015,FUTSTK,SUNTV,31-DEC-2015,362.25
08-OCT-2015,FUTSTK,SYNDIBANK,29-OCT-2015,90.10
08-OCT-2015,FUTSTK,SYNDIBANK,26-NOV-2015,90.50
08-OCT-2015,FUTSTK,SYNDIBANK,31-DEC-2015,91.40
08-OCT-2015,FUTSTK,TATACHEM,29-OCT-2015,401.95
08-OCT-2015,FUTSTK,TATACHEM,26-NOV-2015,403.00
08-OCT-2015,FUTSTK,TATACHEM,31-DEC-2015,406.90
08-OCT-2015,FUTSTK,TATACOMM,29-OCT-2015,423.80
08-OCT-2015,FUTSTK,TATACOMM,26-NOV-2015,427.90
08-OCT-2015,FUTSTK,TATACOMM,31-DEC-2015,429.30
08-OCT-2015,FUTSTK,TATAGLOBAL,29-OCT-2015,133.50
08-OCT-2015,FUTSTK,TATAGLOBAL,26-NOV-2015,134.25
08-OCT-2015,FUTSTK,TATAGLOBAL,31-DEC-2015,135.60
08-OCT-2015,FUTSTK,TATAMOTORS,29-OCT-2015,342.70
08-OCT-2015,FUTSTK,TATAMOTORS,26-NOV-2015,343.45
08-OCT-2015,FUTSTK,TATAMOTORS,31-DEC-2015,349.05
08-OCT-2015,FUTSTK,TATAMTRDVR,29-OCT-2015,243.55
08-OCT-2015,FUTSTK,TATAMTRDVR,26-NOV-2015,244.65
08-OCT-2015,FUTSTK,TATAMTRDVR,31-DEC-2015,246.35
08-OCT-2015,FUTSTK,TATAPOWER,29-OCT-2015,70.60
08-OCT-2015,FUTSTK,TATAPOWER,26-NOV-2015,70.85
08-OCT-2015,FUTSTK,TATAPOWER,31-DEC-2015,71.45
08-OCT-2015,FUTSTK,TATASTEEL,29-OCT-2015,240.60
08-OCT-2015,FUTSTK,TATASTEEL,26-NOV-2015,241.25
08-OCT-2015,FUTSTK,TATASTEEL,31-DEC-2015,242.35
08-OCT-2015,FUTSTK,TCS,29-OCT-2015,2642.40
08-OCT-2015,FUTSTK,TCS,26-NOV-2015,2652.90
08-OCT-2015,FUTSTK,TCS,31-DEC-2015,2678.00
08-OCT-2015,FUTSTK,TECHM,29-OCT-2015,564.70
08-OCT-2015,FUTSTK,TECHM,26-NOV-2015,567.40
08-OCT-2015,FUTSTK,TECHM,31-DEC-2015,572.45
08-OCT-2015,FUTSTK,TITAN,29-OCT-2015,341.85
08-OCT-2015,FUTSTK,TITAN,26-NOV-2015,341.00
08-OCT-2015,FUTSTK,TITAN,31-DEC-2015,342.50
08-OCT-2015,FUTSTK,TV18BRDCST,29-OCT-2015,34.70
08-OCT-2015,FUTSTK,TV18BRDCST,26-NOV-2015,34.80
08-OCT-2015,FUTSTK,TV18BRDCST,31-DEC-2015,35.05
08-OCT-2015,FUTSTK,TVSMOTOR,29-OCT-2015,237.40
08-OCT-2015,FUTSTK,TVSMOTOR,26-NOV-2015,233.95
08-OCT-2015,FUTSTK,TVSMOTOR,31-DEC-2015,231.00
08-OCT-2015,FUTSTK,UBL,29-OCT-2015,939.30
08-OCT-2015,FUTSTK,UBL,26-NOV-2015,943.05
08-OCT-2015,FUTSTK,UBL,31-DEC-2015,949.60
08-OCT-2015,FUTSTK,UCOBANK,29-OCT-2015,48.70
08-OCT-2015,FUTSTK,UCOBANK,26-NOV-2015,48.90
08-OCT-2015,FUTSTK,UCOBANK,31-DEC-2015,49.25
08-OCT-2015,FUTSTK,ULTRACEMCO,29-OCT-2015,2827.40
08-OCT-2015,FUTSTK,ULTRACEMCO,26-NOV-2015,2839.40
08-OCT-2015,FUTSTK,ULTRACEMCO,31-DEC-2015,2864.95
08-OCT-2015,FUTSTK,UNIONBANK,29-OCT-2015,186.00
08-OCT-2015,FUTSTK,UNIONBANK,26-NOV-2015,186.90
08-OCT-2015,FUTSTK,UNIONBANK,31-DEC-2015,188.30
08-OCT-2015,FUTSTK,UNITECH,29-OCT-2015,7.20
08-OCT-2015,FUTSTK,UNITECH,26-NOV-2015,7.20
08-OCT-2015,FUTSTK,UNITECH,31-DEC-2015,7.30
08-OCT-2015,FUTSTK,UPL,29-OCT-2015,447.25
08-OCT-2015,FUTSTK,UPL,26-NOV-2015,449.80
08-OCT-2015,FUTSTK,UPL,31-DEC-2015,454.05
08-OCT-2015,FUTSTK,VEDL,29-OCT-2015,93.15
08-OCT-2015,FUTSTK,VEDL,26-NOV-2015,93.30
08-OCT-2015,FUTSTK,VEDL,31-DEC-2015,92.70
08-OCT-2015,FUTSTK,VOLTAS,29-OCT-2015,269.90
08-OCT-2015,FUTSTK,VOLTAS,26-NOV-2015,268.75
08-OCT-2015,FUTSTK,VOLTAS,31-DEC-2015,276.75
08-OCT-2015,FUTSTK,WIPRO,29-OCT-2015,592.90
08-OCT-2015,FUTSTK,WIPRO,26-NOV-2015,596.00
08-OCT-2015,FUTSTK,WIPRO,31-DEC-2015,599.70
08-OCT-2015,FUTSTK,WOCKPHARMA,29-OCT-2015,1564.20
08-OCT-2015,FUTSTK,WOCKPHARMA,26-NOV-2015,1566.80
08-OCT-2015,FUTSTK,WOCKPHARMA,31-DEC-2015,1584.85
08-OCT-2015,FUTSTK,YESBANK,29-OCT-2015,731.25
08-OCT-2015,FUTSTK,YESBANK,26-NOV-2015,735.50
08-OCT-2015,FUTSTK,YESBANK,31-DEC-2015,739.55
08-OCT-2015,FUTSTK,ZEEL,29-OCT-2015,399.35
08-OCT-2015,FUTSTK,ZEEL,26-NOV-2015,401.45
08-OCT-2015,FUTSTK,ZEEL,31-DEC-2015,404.25
08-OCT-2015,OPTSTK,ABIRLANUVO,,2195.80
08-OCT-2015,OPTSTK,ACC,,1356.20
08-OCT-2015,OPTSTK,ADANIENT,,84.15
08-OCT-2015,OPTSTK,ADANIPORTS,,320.75
08-OCT-2015,OPTSTK,ADANIPOWER,,26.30
08-OCT-2015,OPTSTK,AJANTPHARM,,1498.75
08-OCT-2015,OPTSTK,ALBK,,77.85
08-OCT-2015,OPTSTK,AMARAJABAT,,1008.90
08-OCT-2015,OPTSTK,AMBUJACEM,,209.90
08-OCT-2015,OPTSTK,AMTEKAUTO,,44.60
08-OCT-2015,OPTSTK,ANDHRABANK,,68.75
08-OCT-2015,OPTSTK,APOLLOHOSP,,1448.10
08-OCT-2015,OPTSTK,APOLLOTYRE,,193.25
08-OCT-2015,OPTSTK,ARVIND,,286.45
08-OCT-2015,OPTSTK,ASHOKLEY,,91.65
08-OCT-2015,OPTSTK,ASIANPAINT,,874.15
08-OCT-2015,OPTSTK,AUROPHARMA,,750.55
08-OCT-2015,OPTSTK,AXISBANK,,491.50
08-OCT-2015,OPTSTK,BAJAJ-AUTO,,2430.90
08-OCT-2015,OPTSTK,BAJFINANCE,,5041.45
08-OCT-2015,OPTSTK,BANKBARODA,,185.90
08-OCT-2015,OPTSTK,BANKINDIA,,145.50
08-OCT-2015,OPTSTK,BATAINDIA,,552.80
08-OCT-2015,OPTSTK,BEL,,1203.30
08-OCT-2015,OPTSTK,BEML,,1260.40
08-OCT-2015,OPTSTK,BHARATFORG,,930.50
08-OCT-2015,OPTSTK,BHARTIARTL,,341.55
08-OCT-2015,OPTSTK,BHEL,,203.80
08-OCT-2015,OPTSTK,BIOCON,,443.50
08-OCT-2015,OPTSTK,BOSCHLTD,,21367.20
08-OCT-2015,OPTSTK,BPCL,,854.95
08-OCT-2015,OPTSTK,BRITANNIA,,3266.75
08-OCT-2015,OPTSTK,CADILAHC,,409.30
08-OCT-2015,OPTSTK,CAIRN,,168.65
08-OCT-2015,OPTSTK,CANBK,,298.10
08-OCT-2015,OPTSTK,CASTROLIND,,450.05
08-OCT-2015,OPTSTK,CEATLTD,,1265.70
08-OCT-2015,OPTSTK,CENTURYTEX,,517.10
08-OCT-2015,OPTSTK,CESC,,564.15
08-OCT-2015,OPTSTK,CIPLA,,680.25
08-OCT-2015,OPTSTK,COALINDIA,,346.20
08-OCT-2015,OPTSTK,COLPAL,,927.30
08-OCT-2015,OPTSTK,CROMPGREAV,,179.80
08-OCT-2015,OPTSTK,DABUR,,277.80
08-OCT-2015,OPTSTK,DHFL,,222.10
08-OCT-2015,OPTSTK,DISHTV,,106.00
08-OCT-2015,OPTSTK,DIVISLAB,,1089.50
08-OCT-2015,OPTSTK,DLF,,138.65
08-OCT-2015,OPTSTK,DRREDDY,,4225.20
08-OCT-2015,OPTSTK,EICHERMOT,,18666.30
08-OCT-2015,OPTSTK,ENGINERSIN,,196.65
08-OCT-2015,OPTSTK,EXIDEIND,,155.80
08-OCT-2015,OPTSTK,FEDERALBNK,,64.50
08-OCT-2015,OPTSTK,GAIL,,305.50
08-OCT-2015,OPTSTK,GLENMARK,,990.40
08-OCT-2015,OPTSTK,GMRINFRA,,13.95
08-OCT-2015,OPTSTK,GODREJIND,,359.20
08-OCT-2015,OPTSTK,GRASIM,,3654.15
08-OCT-2015,OPTSTK,HAVELLS,,255.50
08-OCT-2015,OPTSTK,HCLTECH,,828.20
08-OCT-2015,OPTSTK,HDFC,,1278.10
08-OCT-2015,OPTSTK,HDFCBANK,,1083.10
08-OCT-2015,OPTSTK,HDIL,,73.50
08-OCT-2015,OPTSTK,HEROMOTOCO,,2541.60
08-OCT-2015,OPTSTK,HEXAWARE,,252.15
08-OCT-2015,OPTSTK,HINDALCO,,82.35
08-OCT-2015,OPTSTK,HINDPETRO,,789.45
08-OCT-2015,OPTSTK,HINDUNILVR,,821.90
08-OCT-2015,OPTSTK,HINDZINC,,144.95
08-OCT-2015,OPTSTK,IBREALEST,,67.95
08-OCT-2015,OPTSTK,IBULHSGFIN,,754.60
08-OCT-2015,OPTSTK,ICICIBANK,,278.45
08-OCT-2015,OPTSTK,IDBI,,79.45
08-OCT-2015,OPTSTK,IDEA,,156.90
08-OCT-2015,OPTSTK,IDFC,,62.55
08-OCT-2015,OPTSTK,IFCI,,21.70
08-OCT-2015,OPTSTK,IGL,,465.10
08-OCT-2015,OPTSTK,INDIACEM,,78.65
08-OCT-2015,OPTSTK,INDUSINDBK,,944.80
08-OCT-2015,OPTSTK,INFRATEL,,410.05
08-OCT-2015,OPTSTK,INFY,,1132.15
08-OCT-2015,OPTSTK,IOB,,37.65
08-OCT-2015,OPTSTK,IOC,,399.90
08-OCT-2015,OPTSTK,IRB,,251.90
08-OCT-2015,OPTSTK,ITC,,339.10
08-OCT-2015,OPTSTK,JINDALSTEL,,70.25
08-OCT-2015,OPTSTK,JISLJALEQS,,63.50
08-OCT-2015,OPTSTK,JPASSOCIAT,,12.65
08-OCT-2015,OPTSTK,JSWENERGY,,89.05
08-OCT-2015,OPTSTK,JSWSTEEL,,913.50
08-OCT-2015,OPTSTK,JUBLFOOD,,1558.95
08-OCT-2015,OPTSTK,JUSTDIAL,,1022.75
08-OCT-2015,OPTSTK,KOTAKBANK,,653.60
08-OCT-2015,OPTSTK,KSCL,,465.45
08-OCT-2015,OPTSTK,KTKBANK,,130.00
08-OCT-2015,OPTSTK,L&TFH,,68.10
08-OCT-2015,OPTSTK,LICHSGFIN,,475.10
08-OCT-2015,OPTSTK,LT,,1533.70
08-OCT-2015,OPTSTK,LUPIN,,2044.40
08-OCT-2015,OPTSTK,M&M,,1272.65
08-OCT-2015,OPTSTK,M&MFIN,,235.25
08-OCT-2015,OPTSTK,MARICO,,401.75
08-OCT-2015,OPTSTK,MARUTI,,4353.75
08-OCT-2015,OPTSTK,MCLEODRUSS,,172.80
08-OCT-2015,OPTSTK,MINDTREE,,1462.25
08-OCT-2015,OPTSTK,MOTHERSUMI,,238.30
08-OCT-2015,OPTSTK,MRF,,41895.90
08-OCT-2015,OPTSTK,NCC,,75.30
08-OCT-2015,OPTSTK,NHPC,,17.15
08-OCT-2015,OPTSTK,NMDC,,95.55
08-OCT-2015,OPTSTK,NTPC,,126.00
08-OCT-2015,OPTSTK,OFSS,,4006.75
08-OCT-2015,OPTSTK,OIL,,463.40
08-OCT-2015,OPTSTK,ONGC,,257.65
08-OCT-2015,OPTSTK,ORIENTBANK,,144.95
08-OCT-2015,OPTSTK,PAGEIND,,14255.60
08-OCT-2015,OPTSTK,PETRONET,,181.90
08-OCT-2015,OPTSTK,PFC,,235.20
08-OCT-2015,OPTSTK,PIDILITIND,,574.90
08-OCT-2015,OPTSTK,PNB,,139.05
08-OCT-2015,OPTSTK,POWERGRID,,132.45
08-OCT-2015,OPTSTK,PTC,,64.60
08-OCT-2015,OPTSTK,RCOM,,76.20
08-OCT-2015,OPTSTK,RECLTD,,268.00
08-OCT-2015,OPTSTK,RELCAPITAL,,379.90
08-OCT-2015,OPTSTK,RELIANCE,,889.10
08-OCT-2015,OPTSTK,RELINFRA,,365.35
08-OCT-2015,OPTSTK,RPOWER,,46.20
08-OCT-2015,OPTSTK,SAIL,,54.75
08-OCT-2015,OPTSTK,SBIN,,243.30
08-OCT-2015,OPTSTK,SIEMENS,,1345.20
08-OCT-2015,OPTSTK,SKSMICRO,,437.20
08-OCT-2015,OPTSTK,SOUTHBANK,,22.50
08-OCT-2015,OPTSTK,SRF,,1230.15
08-OCT-2015,OPTSTK,SRTRANSFIN,,948.85
08-OCT-2015,OPTSTK,STAR,,1244.80
08-OCT-2015,OPTSTK,SUNPHARMA,,915.65
08-OCT-2015,OPTSTK,SUNTV,,356.25
08-OCT-2015,OPTSTK,SYNDIBANK,,89.85
08-OCT-2015,OPTSTK,TATACHEM,,400.15
08-OCT-2015,OPTSTK,TATACOMM,,422.20
08-OCT-2015,OPTSTK,TATAGLOBAL,,133.35
08-OCT-2015,OPTSTK,TATAMOTORS,,343.25
08-OCT-2015,OPTSTK,TATAMTRDVR,,242.25
08-OCT-2015,OPTSTK,TATAPOWER,,70.25
08-OCT-2015,OPTSTK,TATASTEEL,,240.80
08-OCT-2015,OPTSTK,TCS,,2633.80
08-OCT-2015,OPTSTK,TECHM,,563.00
08-OCT-2015,OPTSTK,TITAN,,341.05
08-OCT-2015,OPTSTK,TV18BRDCST,,34.45
08-OCT-2015,OPTSTK,TVSMOTOR,,240.45
08-OCT-2015,OPTSTK,UBL,,933.90
08-OCT-2015,OPTSTK,UCOBANK,,48.40
08-OCT-2015,OPTSTK,ULTRACEMCO,,2817.65
08-OCT-2015,OPTSTK,UNIONBANK,,185.15
08-OCT-2015,OPTSTK,UNITECH,,7.15
08-OCT-2015,OPTSTK,UPL,,444.55
08-OCT-2015,OPTSTK,VEDL,,92.90
08-OCT-2015,OPTSTK,VOLTAS,,272.15
08-OCT-2015,OPTSTK,WIPRO,,589.80
08-OCT-2015,OPTSTK,WOCKPHARMA,,1558.70
08-OCT-2015,OPTSTK,YESBANK,,727.35
08-OCT-2015,OPTSTK,ZEEL,,397.55
